timestamp,lap_number,track,lap_distance,track_position,speed_kmh,gas,brake,steer_angle,gear,rpm,heading,local_velocity_x,local_velocity_y,local_velocity_z,g_force_x,g_force_y,g_force_z
1750936111,1,monza,0.803353608,0.040497586,0.001696023,0,0,0,1,0,2.460295677,-0.000123503,-2.08E-05,-0.000486293,0,0,0
1750936111,1,monza,0.803384125,0.040497586,0.001671735,0,0,0,1,0,2.460295677,-0.000128451,1.04E-05,-0.000444643,0,0,0
1750936111,1,monza,0.803384125,0.040497586,0.001694273,0,0,0,1,0,2.460295677,-0.000126412,-3.88E-06,-0.00049337,0,0,0
1750936111,1,monza,0.803384125,0.040497586,0.001752036,0,0,0,1,0,2.460295677,-0.000125098,-6.73E-06,-0.000445091,0,0,0
1750936111,1,monza,0.803384125,0.040497586,0.001704182,0,0,0,1,0,2.460295677,-0.000129246,-2.63E-05,-0.000447988,0,0,0
1750936111,1,monza,0.803427279,0.040497586,0.001706672,0,0,0,1,0,2.460295439,-0.000116808,-8.50E-06,-0.000481793,0,0,0
1750936111,1,monza,0.803427279,0.040497586,0.001614744,0.029999999,0,0,1,0,2.460295439,-0.000129882,-6.12E-06,-0.000453016,0,0,0
1750936111,1,monza,0.803427279,0.040497586,0.001682404,0.119999997,0,0,1,0,2.460295439,-0.000140372,9.61E-06,-0.000463833,0,0,0
1750936111,1,monza,0.803428233,0.040497586,0.001854587,0.179999992,0,0,1,0,2.460295439,-0.000109779,-3.18E-05,-0.000460544,0,0,0
1750936111,1,monza,0.803428233,0.040497586,0.001764222,0.239999995,0,0,1,0,2.460295439,-0.000141125,6.15E-06,-0.000457321,0,0,0
1750936111,1,monza,0.80345875,0.040497586,0.001673412,0.329999983,0,0,1,0,2.460295439,-0.000118265,2.18E-05,-0.000461597,0,0,0
1750936111,1,monza,0.80345875,0.040497586,0.001693906,0.389999986,0,0,1,0,2.460295439,-0.00014589,-8.09E-06,-0.000456632,0,0,0
1750936111,1,monza,0.803489268,0.040497586,0.001741836,0.449999988,0,0,1,0,2.460295439,-0.000109804,1.55E-06,-0.000448463,0,0,0
1750936111,1,monza,0.803489268,0.040497586,0.001678753,0.539999962,0,0,1,0,2.4602952,-0.000125418,-3.31E-06,-0.000446514,0,0,0
1750936111,1,monza,0.803519785,0.040497586,0.001779412,0,0,0,1,0,2.460295439,-0.000123726,2.10E-05,-0.000479559,0,0,0
1750936111,1,monza,0.803519785,0.040497586,0.001623406,0,0,0,1,0,2.460295439,-0.000122827,2.73E-05,-0.000452711,0,0,0
1750936111,1,monza,0.803520739,0.040497586,0.001773011,0,0,0,1,0,2.460295439,-0.000149936,3.27E-05,-0.000410743,0,0,0
1750936111,1,monza,0.803520739,0.040497586,0.001635199,0,0,0,1,0,2.4602952,-0.00012395,1.19E-05,-0.000466809,0,0,0
1750936111,1,monza,0.803581774,0.040497586,0.001659185,0,0,0,1,0,2.4602952,-0.000124147,-1.13E-05,-0.000477228,0,0,0
1750936111,1,monza,0.803581774,0.040497586,0.001698799,0,0,0,1,0,2.4602952,-0.000123263,-1.35E-05,-0.000478776,0,0,0
1750936111,1,monza,0.803581774,0.040497586,0.001737877,0,0,0,1,0,2.4602952,-0.000147977,-3.44E-05,-0.000464729,0,0,0
1750936111,1,monza,0.803581774,0.040497586,0.001703468,0.059999999,0,0,1,0,2.4602952,-0.000123755,1.64E-05,-0.000443916,0,0,0
1750936111,1,monza,0.803581774,0.040497586,0.001644181,0.149999991,0,0,1,0,2.460294962,-0.000117861,2.26E-05,-0.00049096,0,0,0
1750936111,1,monza,0.803613245,0.040497586,0.001793761,0.209999993,0,0,1,0,2.4602952,-0.000110473,1.61E-05,-0.000450016,0,0,0
1750936111,1,monza,0.803643763,0.040497586,0.001785268,0.269999981,0,0,1,0,2.4602952,-0.000129116,3.94E-05,-0.000470548,0,0,0
1750936111,1,monza,0.803643763,0.040497586,0.001697652,0,0,0,1,0,2.4602952,-0.000135104,-6.39E-06,-0.00042826,0,0,0
